timestamp,power_w,util_gpu_pct,label
176,127.89545628205218,38.20978475919865,normal
177,120.7999580678672,35.046057834522905,normal
178,119.40680836945059,34.9899252132423,normal
179,121.42913069801271,39.114871519048634,normal
180,126.53000870853413,39.82953278931322,normal
181,121.09691250681928,25.997952997742992,normal
182,117.94536384583131,32.74635972001019,normal
183,125.53144355029944,35.37217364602513,normal
184,122.14378219230807,29.641927765335673,normal
185,127.67877995997996,36.76220059183407,normal
186,120.91617218610953,38.29375108469139,normal
187,113.8776548413975,29.276769233056086,normal
188,113.15920400377168,33.34040396000438,normal
189,128.25463966115626,33.89671232844105,normal
190,128.6183286039165,34.73235781579425,normal
191,119.102403933587,38.461439169249246,normal
192,118.08406339432005,32.110630366613115,normal
193,127.30722146121101,37.760129313092165,normal
194,114.46477158978256,27.090566106040626,normal
195,115.52636490522087,38.594485514247744,normal
196,123.21663397344523,37.01270990276099,normal
197,118.02697438570205,33.17449315367837,normal
198,119.97439066639964,36.00503686325673,normal
199,119.18278550737743,29.822766143835835,normal
200,121.68787274399467,38.31555586639931,normal
201,127.03740930656858,35.3244483325303,normal
202,120.45292453450872,33.80291275042861,normal
203,123.21969396638428,33.73066000264192,normal
204,109.74913949484488,29.614942790290353,normal
205,119.75640799034942,36.300128403556485,normal
206,115.78384864853564,33.84882016417999,normal
207,113.90593469788186,34.49979719503251,normal
208,115.60923816535625,33.004826835930785,normal
209,118.32938279649593,35.34799451794467,normal
210,124.57951271178007,34.3376002573049,normal
211,113.36803641130219,39.080063070314985,normal
212,120.15315746297209,29.62568231155767,normal
213,117.5791528333321,37.37685563735527,normal
214,118.3616345281902,37.92133221736011,normal
215,125.01378912652302,33.161749046824085,normal
216,122.69057718501963,41.74227145595925,normal
217,126.68699053721372,39.18275385946845,normal
218,119.2274716037505,36.97840890725459,normal
219,116.52028694164649,33.375577115833764,normal
220,118.8807059155975,33.31423750122897,normal
221,121.21248395635611,34.00391179212578,normal
222,120.88286679226856,35.70955372960671,normal
223,114.57805963883317,36.940147293339734,normal
224,120.45244890813937,34.958928055909794,normal
225,121.14114165069452,31.877423887929424,normal
226,132.5873701876696,40.35538695506054,normal
227,129.38422305640836,39.73037311244391,normal
228,115.7337832472059,35.03077379883076,normal
229,118.56308319225413,36.111663345933266,normal
230,112.68278999081498,31.382298464045142,normal
231,117.04646493018257,30.654879621517562,normal
232,121.5780250179517,32.13199828463529,normal
233,126.02926810444117,31.101972570181047,normal
234,116.35458081128196,33.955011780718415,normal
235,116.72926779966102,33.100873021651935,normal
236,109.26355485130672,29.89819541535565,normal
237,119.18667039727546,25.186477926186353,normal
238,114.68792794070218,29.026027002546684,normal
239,117.35280286316963,36.89189420082939,normal
240,115.61569610916206,31.039178030999768,normal
241,119.52868722873721,35.232828526895446,normal
242,111.21135804321685,27.602617436707618,normal
243,112.66477377304504,36.50605181080485,normal
244,130.6462355601415,36.895412894162114,normal
245,113.56288709362984,33.316660359059135,normal
246,114.5160721077268,39.69621712070986,normal
247,129.18456764160658,41.45919677079866,normal
248,134.52533584620204,37.516113377910834,normal
249,114.14216685587328,30.832387118495575,normal
250,118.15875521605984,32.783009312887074,normal
251,121.70777775470255,36.30334553248748,normal
252,128.64348822202797,36.439609946398235,normal
253,115.06571460785881,31.690186024377816,normal
254,118.77361077028945,38.33686111506697,normal
255,123.88668788030873,35.05356686189755,normal
256,122.1738303723331,41.805575956921416,normal
257,118.1192196438495,34.0205761609278,normal
258,119.33088517741979,39.45049380479412,normal
259,113.12552095815009,33.39353568474619,normal
260,118.80913128012668,36.83434779978453,normal
261,118.66806254995522,31.731327574005462,normal
262,121.16084944813127,32.056107888846704,normal
263,117.22336390590492,34.87150755244637,normal
264,122.3576926127257,37.925000473889,normal
265,125.06357908909914,35.85322067431542,normal
266,120.77714663834233,30.648576177132433,normal
267,121.75878204199601,30.70744834170231,normal
268,120.26577673788934,30.080241289981085,normal
269,120.00042196545706,28.982968508455308,normal
270,116.39220983228576,33.58337317328005,normal
271,121.58247130836654,38.11298071037166,normal
272,119.51356700793255,34.10648607006344,normal
273,130.46584154465296,30.494710455030145,normal
274,127.86677451237621,35.961082765389556,normal
275,121.9292327627825,34.34852665661146,normal
276,116.18471395152616,39.48362880825522,normal
277,114.43794264008291,28.32514130126502,normal
278,125.95571476544433,34.81531426804365,normal
279,121.31374612573569,39.77862836327246,normal
280,122.40071701695805,36.32156845745623,normal
281,111.27707006512904,33.483387810586144,normal
282,124.6371924077909,35.95437971329761,normal
283,122.27210169107181,35.92471681342088,normal
284,114.4478465779276,35.03221332738636,normal
285,117.64237596275025,31.183648461250343,normal
286,121.3185860217826,37.29662888580534,normal
287,120.26233399178122,30.24165780413802,normal
288,118.53914407098223,34.85343079591811,normal
289,119.48255865967019,34.674096792621896,normal
290,118.74011310896557,32.07686733798527,normal
291,120.76281256051234,34.43560490559801,normal
292,127.35745986496579,34.52022521770785,normal
293,107.16670779534351,27.403955389512912,normal
294,118.81574867745158,32.88651254014523,normal
295,120.88256210686224,31.22590898155994,normal
296,121.4799699484355,35.676955234689885,normal
297,118.14042709339355,30.304151258512498,normal
298,111.2163910876071,33.91204280828947,normal
299,121.63997741857055,31.209842058662268,normal
300,128.63675107082094,35.05447270206296,normal
301,112.33069297541931,30.220673482617123,normal
302,124.31914006849094,39.49519449190764,normal
303,118.35737388438552,34.80726237524564,normal
304,119.69337827085576,33.56290666975418,normal
305,114.73550744648026,34.27773187934639,normal
306,118.32771913822062,27.486342711788254,normal
307,126.50022297349479,36.01352008064722,normal
308,122.91327620993853,41.11062145053958,normal
309,128.66155802704972,37.15748466979365,normal
310,125.88705944488846,36.17147077747614,normal
311,122.19543339464788,36.55736610882598,normal
312,128.71967263083897,39.46386505303988,normal
313,122.1949657936915,28.920447290956563,normal
314,124.13994088398529,30.421575092908427,normal
315,118.51714523232646,34.492915368208855,normal
316,120.33272907929603,32.2361500512492,normal
317,116.51288088349861,37.2254703248022,normal
318,124.94791967297427,34.753882451194116,normal
319,114.10848188442567,26.798831188410837,normal
320,123.9117517120883,31.599315881493236,normal
321,119.04674471247421,25.76432757324376,normal
322,125.8562354673366,35.2565478073903,normal
323,123.75434494365629,34.793231887822934,normal
324,129.10323078823401,35.613249238721174,normal
325,123.65387345569323,38.566315247287285,normal
326,112.1397987217338,35.63550200147402,normal
327,119.665234135509,33.67890162579138,normal
328,114.13996403702592,26.20733729386255,normal
329,117.40860078816863,35.397159252382096,normal
330,127.55614216638361,38.1106927330639,normal
331,123.18766905448848,36.12465158318183,normal
332,116.50534785710627,36.23168149281186,normal
333,114.93141316779801,29.343062329987742,normal
334,120.1639104643813,40.3588120055215,normal
335,113.91719925309437,29.669487955744213,normal
336,116.6442986130171,35.57461124246459,normal
337,121.56004735775622,29.66939901897601,normal
338,125.77656018053348,33.14536598977084,normal
339,123.0438073611222,39.704479471925204,normal
340,108.5435524570095,30.229744090143022,normal
341,121.5218336451513,37.240291714013054,normal
342,120.3601678661629,35.099485556489995,normal
343,122.06945142686347,34.56211165396047,normal
344,128.08104840825604,40.686136234299795,normal
345,109.68380861597629,30.62825455918038,normal
346,117.04448287404448,28.099066498465156,normal
347,122.95453161396678,32.72014589956397,normal
348,112.09202800273029,33.67986890117088,normal
349,127.37974524026754,37.58074024487825,normal
350,121.84178306350329,30.110763267437484,normal
351,124.23291992921702,33.32209242155169,normal
352,117.14528169239102,31.724916435933554,normal
353,124.06881844983106,34.3518250604662,normal
354,125.34235777994519,31.68436145703683,normal
355,121.16439010068584,32.73328384726609,normal
356,121.17200446349348,32.4347412480767,normal
357,121.35171619640863,36.98651869254537,normal
358,115.68327367630309,35.47972784048589,normal
359,119.26235659879823,33.63752765396162,normal
360,119.23738733773821,32.89170556602729,normal
361,121.91696932176748,35.25319274233662,normal
362,124.99912123455147,33.26430931607655,normal
363,114.70731959010796,29.333023636385665,normal
364,119.37495484840211,31.286466329909164,normal
365,127.40727773829487,34.49763986188417,normal
366,116.28205885593718,29.733023988033807,normal
367,115.8887499135484,33.5972500810596,normal
368,121.01153095915596,36.763870152538544,normal
369,124.2219259524266,30.730683941155732,normal
370,120.0571302778033,34.37742335587762,normal
371,126.64480295218495,35.52442202911098,normal
372,124.28396991283263,36.534231745991164,normal
373,124.20910033445031,35.44949807696075,normal
374,122.77058250662047,30.71651144781096,normal
375,131.63826550173042,33.82376510392291,normal
376,118.97419155566978,34.08089688551772,normal
377,109.98238853966743,34.50988234199865,normal
378,128.02127180758572,29.934944117609767,normal
379,117.71150284521588,34.669037695180705,normal
380,120.53940222171516,38.00869522206726,normal
381,126.54775342430264,35.69742334975355,normal
382,111.98870229470538,33.647379572280855,normal
383,113.7417639294693,30.38843959429782,normal
384,111.99361031440573,31.640075777713864,normal
385,116.02931854987288,28.288493316467797,normal
386,122.19818303008496,27.880736654767652,normal
387,122.62093921406385,37.86285146483693,normal
388,121.38137089664276,31.725406901581746,normal
389,112.93617058053817,30.9008937737149,normal
390,108.44948281683678,26.82623975928564,normal
391,120.27176792695191,30.133453155591774,normal
392,117.64111983180833,33.09023542308996,normal
393,122.29692885858306,32.753248091473935,normal
394,123.50976813110636,36.4224181743002,normal
395,120.69120716029342,35.840817302736895,normal
396,123.80066542687926,36.3341676323679,normal
397,121.14605687057534,35.328961478664,normal
398,122.65032352800733,39.776254194226325,normal
399,116.47663368565058,30.076256888765506,normal
400,119.10194293084271,33.86432195306059,normal
401,120.98388048328479,37.964892456783,normal
402,124.1026423770871,39.251517250038994,normal
403,118.03129413887714,29.45793594878832,normal
404,122.60583627866056,34.09317261179255,normal
405,118.6708060404231,37.980307870579814,normal
406,119.41228916335935,35.64203421941416,normal
407,124.14759521012036,36.05653058304514,normal
408,110.03469814472922,30.78543110390438,normal
409,113.51763835962619,31.282208182769956,normal
410,112.58907301278589,33.03296376435265,normal
411,108.33191940075848,30.19485459669183,normal
412,116.60867779922411,33.189029222359274,normal
413,123.7471694986387,35.59213026081331,normal
414,118.57557966808713,31.844522462544397,normal
415,120.98895040970926,36.16465966727554,normal
416,125.44608748355397,44.58447322626168,normal
417,126.63843066133846,30.85144884240419,normal
418,119.6543103263693,35.158983380104026,normal
419,126.76792944784698,33.93883814781385,normal
420,120.46063329217054,36.14953153032076,normal
421,115.8130088808627,33.229103528801495,normal
422,117.02799823900632,35.72213524755777,normal
423,112.59731743717492,35.69718185443345,normal
424,115.55933073133174,33.5942149908279,normal
425,118.20991655962786,37.17041873942192,normal
426,124.01792509689301,28.400799203460544,normal
427,128.60384915582992,41.51531379541376,normal
428,113.0890924231148,33.43635571942411,normal
429,121.96413734129959,38.080426450464,normal
430,114.79728030421232,29.139595709536103,normal
431,122.37348544231601,32.47154333870286,normal
432,119.34456674656137,34.536262524309,normal
433,110.84547087076234,31.619020866491137,normal
434,124.64148495784242,36.461058609127804,normal
435,116.97499643595634,36.67497303592028,normal
436,117.33049880813223,28.227338713557803,normal
437,114.65123794355155,35.67895377045237,normal
438,116.72858361656222,33.37586962032013,normal
439,122.13945220347459,34.28564076047624,normal
440,119.05377829531797,29.602019524079036,normal
441,121.64331001141241,36.26437743696271,normal
442,121.80960926964421,27.560421952519523,normal
443,126.60330827764083,38.117555827327806,normal
444,118.2860692456781,29.319702278060486,normal
445,112.61571091577134,32.336291142358526,normal
446,125.33611208285991,35.45281122597621,normal
447,118.34255913951372,37.320774196028424,normal
448,125.57296222288689,35.34202369949744,normal
449,121.91688556591235,32.75098019253796,normal
450,119.34431234898328,32.57856686893876,normal
451,121.74387947023148,38.602613869187266,normal
452,129.7550628006315,38.681765993437395,normal
453,130.38490264526877,36.095939382650165,normal
454,120.34690567566389,33.675490933153284,normal
455,120.80095296658537,29.813026718696623,normal
456,125.38120078733192,36.988622827506596,normal
457,115.77169483616326,27.79817997296025,normal
458,121.66535186309127,37.016918501246735,normal
459,119.87068576023071,34.63463213753972,normal
460,121.56954105728776,41.89500998651827,normal
461,115.83315597025297,29.79478075889936,normal
462,112.05216253345516,31.70691730786529,normal
463,109.63508282004354,36.71917247992448,normal
464,114.41307943505196,36.26362018803194,normal
465,117.70662357530334,31.5418277239184,normal
466,118.53404206675619,34.538771447050685,normal
467,129.68615581214758,37.05918544414457,normal
468,125.52996684953649,36.711572416335756,normal
469,115.18954441829186,30.815257097271758,normal
470,121.73854226225478,34.5144794382563,normal
471,117.96460881824838,28.910016822240827,normal
472,118.57818080979952,34.28485058697554,normal
473,120.9266282470769,35.90052723371604,normal
474,123.09585558487697,34.48798621489034,normal
475,118.30370758057992,28.95590663698276,normal
476,125.31925766367179,38.7710977781749,normal
477,114.29030886928798,33.74794907663212,normal
478,120.03169531181135,32.11672479598602,normal
479,132.98836863297916,37.154875411765566,normal
480,121.11539871312638,30.102391423976307,normal
481,127.16607253303087,33.25693319753225,normal
482,120.45760089086605,32.803023358318875,normal
483,122.90388547664898,38.80065828731159,normal
484,119.71608402803655,32.28608526391944,normal
485,119.14796209417898,35.96291586203741,normal
486,116.1025880163729,31.55721939609323,normal
487,122.15150679478776,35.64427319535213,normal
488,115.74231405407116,32.64504608044607,normal
489,123.32792618156715,37.85572013786884,normal
490,125.42643502222955,34.23169027740991,normal
491,121.83265703618615,30.091745831760147,normal
492,118.56875633222154,29.730940429400974,normal
493,122.26982789654348,33.33860406004129,normal
494,118.45663472226794,30.09757286575668,normal
495,124.67773562732575,36.85284622627458,normal
496,110.84296957892438,30.272115385118447,normal
497,118.32196315940676,40.930094838481224,normal
498,110.04594002438002,26.228553364411464,normal
499,112.52469584886397,32.760812635804825,normal
500,126.81931114906955,32.85022982921715,normal
501,124.47592490985843,34.084345953097234,normal
502,116.40259883357605,33.68214380104336,normal
503,112.48748271979551,25.16316665246157,normal
504,105.17735581079174,30.761151439161722,normal
505,117.28252246033682,39.21801451834731,normal
506,132.102075061237,36.383135122390506,normal
507,122.17442135731824,35.68640110107888,normal
508,117.20213856975255,36.56109038501978,normal
509,122.32540104750153,34.458254084919446,normal
510,112.19520823502779,30.312893215842063,normal
511,118.51338318651182,27.033757413552404,normal
512,120.4973873650787,36.35079711963598,normal
513,119.56949674089476,33.82320812535467,normal
514,123.95403060845041,32.37738576253563,normal
515,121.72322613118027,35.15785473974173,normal
516,123.34163009053998,33.48942466973573,normal
517,116.5581385888462,31.71704691775234,normal
518,124.48907704205274,37.387181194626905,normal
519,128.14468473811996,32.59761983406274,normal
520,115.14925240174294,36.04173225871926,normal
521,115.5615217214272,28.82451914533828,normal
522,126.67892168160117,34.205873398248826,normal
523,119.0432800665247,39.78120431549251,normal
524,127.01910696033278,39.6732377021652,normal
525,117.78732144053907,33.946332389068914,normal
526,127.27522788135356,33.542760176740224,normal
527,120.65742908402726,32.88573424676525,normal
528,121.29114411661348,34.8744385485038,normal
529,127.82359010834952,36.63359544226151,normal
530,118.19114761277915,33.49628652905901,normal
531,115.2943895203752,32.84875660642608,normal
532,117.75717895985822,33.00178294512986,normal
533,122.2616697532157,30.605969436855872,normal
534,112.17120463909743,30.499383384688194,normal
535,123.18735451325561,37.940259165747854,normal
536,117.30614341191128,29.411038082178443,normal
537,125.73906330366782,35.356780123572975,normal
538,108.02869847549763,28.40608063525822,normal
539,116.06717112447916,33.496100180902665,normal
540,111.5676592438295,30.710574526465116,normal
541,115.86885266818024,37.537567471546936,normal
542,121.23832950554471,36.15927217844067,normal
543,119.10386687275123,30.09426675202586,normal
544,118.73311215525993,35.937430364915365,normal
545,119.2040756430997,31.734351757813727,normal
546,121.01694120309972,32.84527980103875,normal
547,114.95731979028446,33.78640557183121,normal
548,123.53424820449526,33.82025722780824,normal
549,123.31332985192742,37.91094740666241,normal
550,121.92518968828051,32.51223829782567,normal
551,122.78266721375631,33.22392240329914,normal
552,121.4820900040433,32.74005589193947,normal
553,130.17536651365535,35.49604561597927,normal
554,119.56452914473745,37.458868707997,normal
555,118.46458390832711,35.73341285463865,normal
556,116.23236209821312,38.33907817581139,normal
557,114.83868664711082,39.61398593944371,normal
558,113.77764106199463,29.41574635048716,normal
559,115.55601343384541,33.22726122022341,normal
560,119.64659809173965,30.65614136199531,normal
561,121.67147564248857,32.430460971751934,normal
562,120.25571029276081,32.46852683859323,normal
563,116.17232361285143,30.020627838399868,normal
564,124.50092282009982,32.41603041561899,normal
565,123.69706336150473,34.909164967726305,normal
566,119.20175846288991,30.407490019952185,normal
567,116.73541927667644,35.87935781360616,normal
568,122.742139604149,32.31592213179003,normal
569,120.93986793743052,42.98295489241218,normal
570,112.75936370292476,30.862807705085316,normal
571,119.66009872007797,34.40465256005915,normal
572,121.31017906037191,30.774027606708152,normal
573,115.50152606756123,38.118711293686125,normal
574,120.94921696418722,37.91542117503367,normal
575,112.72588757371105,33.09814406184007,normal
576,126.68093050006085,32.15414392510726,normal
577,126.23974992529716,36.70050061183019,normal
578,118.73741332848518,30.560682098658283,normal
579,121.81727168919537,39.19200055876161,normal
580,107.95039017100062,33.270552815845406,normal
581,114.21826169867333,32.920106172227015,normal
582,118.53110539923935,26.556903124326418,normal
583,114.6393348928657,29.80384774769882,normal
584,123.5719824131533,37.369564084271985,normal
585,129.98648265373998,40.77764611909518,normal
586,114.1169264028535,35.9323455495774,normal
587,115.81268297957403,28.313298987439644,normal
588,121.17724184154966,35.52672601802433,normal
589,128.0555807424981,39.63385443301968,normal
590,113.88812843730048,27.564458571053404,normal
591,121.2451806115347,34.61776662860449,normal
592,129.10649425406555,37.70909698180124,normal
593,111.74120425910367,31.023764605203702,normal
594,113.59465396577085,26.899129852588068,normal
595,117.8819669676958,32.703467660549045,normal
596,117.39705793572294,32.560100262298626,normal
597,124.06300643876823,35.00235605457623,normal
598,121.2082985991042,32.94052818061171,normal
599,111.12518970178935,30.42101774078684,normal
600,122.57705201450405,34.90289601424593,normal
601,117.11230556322175,34.78802254725821,normal
602,126.3722360847062,35.19307287848891,normal
603,116.8620623178154,32.16021387712897,normal
604,116.81692358448882,33.65332599604589,normal
605,122.70565805402266,29.296011666320933,normal
606,123.81463241168468,36.80671464216071,normal
607,122.24049681968101,34.9241669428257,normal
608,111.57201341307596,31.99679869781439,normal
609,122.69017219964125,37.93653783696661,normal
610,114.82845974162801,26.94968476460612,normal
611,121.17638055794131,28.70032140697777,normal
612,112.8813278230047,33.07321948540047,normal
613,122.23161073771531,34.9019667882474,normal
614,115.96700547846314,33.64396096627955,normal
615,113.58682674869739,31.06699784553906,normal
616,123.569100682412,37.298518360551796,normal
617,121.20822260838375,37.42883727422586,normal
618,116.93011599303551,34.8605514512933,normal
619,127.25589424510532,35.576341551959196,normal
620,117.79673789215128,27.33314266348573,normal
621,120.16053836985468,36.639291015498436,normal
622,121.34456723839301,38.335062352479355,normal
623,116.90167032935693,35.334152472911065,normal
624,122.35568146699964,32.31983885132595,normal
625,117.33273826417638,35.54502268505367,normal
626,117.94180838891896,36.279248663575466,normal
627,126.8132131990167,40.908795371687745,normal
628,114.79706973743784,30.17083300944122,normal
629,107.93609834535255,30.159521487896885,normal
630,128.05468497505947,38.82886900344736,normal
631,132.746639763035,38.09984157518162,normal
632,117.97365367275334,30.354775386061416,normal
633,110.31580979689907,32.76265165419413,normal
634,118.44758011902029,35.57815064973701,normal
635,118.56888525079665,34.14071304636348,normal
636,119.05038079488871,34.67314929436518,normal
637,114.43305979039076,31.919042235054455,normal
638,122.8978057123824,39.548495582114576,normal
639,122.62253687643043,32.332933984984955,normal
640,112.52797190090347,30.38888682625251,normal
641,123.49598365847444,35.3175233001467,normal
642,130.26342490972945,39.85498348588252,normal
643,120.8598016621853,30.039252393197906,normal
644,118.31337418965747,29.87293094774867,normal
645,119.2899839279624,27.969667027642245,normal
646,123.07628383484281,35.26273820000061,normal
647,111.34664197246391,28.458408826227203,normal
648,120.82195351488652,33.366907817056685,normal
649,118.04768025268595,35.71204321329968,normal
650,129.23912506478024,35.00083614187439,normal
651,119.12913633097521,34.73074216279444,normal
652,128.3394380555976,35.77039714977272,normal
653,114.48129651108997,34.72528480560073,normal
654,122.93629583401396,36.550040154619445,normal
655,121.59700131895615,32.66619928832078,normal
656,115.65476376067609,32.53826295713466,normal
657,120.8869805731847,37.670367499785684,normal
658,126.062594184158,37.19801466337886,normal
659,118.381041478567,29.632268534908604,normal
660,111.54018675415118,33.835478970414485,normal
661,119.91218586761278,31.00679266629494,normal
662,115.48788452603743,37.23407764589371,normal
663,118.2882953066806,36.86895232143182,normal
664,119.5920611515744,35.03881675677646,normal
